antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled",0.054902818311031866,0.10740868453587438,0.05026871094439912,0.9155943627450981,8.524397879943225,1.0,0.044371671452299075,10.575020158529611,0.9339670868735142,0.44865635790421865,0.905437532504993,0.6918039153792831,"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled","meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient → deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled"
"is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel",0.05481030437086316,0.10790489566950656,0.05026871094439912,0.9171397882461255,8.499519716465516,1.0,0.04435441076964723,10.76626628689227,0.9335123915951733,0.44704562453253555,0.9071172890069158,0.6915005254558765,"is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel","is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel"
"total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel",0.05481871472906031,0.10790489566950656,0.05026871094439912,0.9169990794722308,8.498215709144795,1.0,0.04435350325082343,10.748014584151868,0.9335015977079419,0.44701219056166336,0.9069595605615834,0.6914301710689291,"total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel"
"is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel",0.05489440795283471,0.10790489566950656,0.05026871094439912,0.9157346407231499,8.486497624054813,1.0,0.044345335581409163,10.586735901754773,0.9334044440780683,0.44671150971599405,0.9055421794517187,0.6907979516943887,"is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel","is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel"
"is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req",0.05489440795283471,0.10790489566950656,0.05026871094439912,0.9157346407231499,8.486497624054813,1.0,0.044345335581409163,10.586735901754773,0.9334044440780683,0.44671150971599405,0.9055421794517187,0.6907979516943887,"is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req","is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req"
"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req",0.054902818311031866,0.10790489566950656,0.05026871094439912,0.9155943627450981,8.48519760910015,1.0,0.04434442806258535,10.569141272358374,0.933393648269678,0.4466781257006203,0.9053849339098803,0.6907278127053628,"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req","meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel, total_of_special_requests=0_req"
"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel",0.054902818311031866,0.10790489566950656,0.05026871094439912,0.9155943627450981,8.48519760910015,1.0,0.04434442806258535,10.569141272358374,0.933393648269678,0.4466781257006203,0.9053849339098803,0.6907278127053628,"meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel","meal=BB, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient → is_canceled=Canceled, deposit_type=Non Refund, hotel=City Hotel"
"deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient",0.0973414857738791,0.06252260283765486,0.05026871094439912,0.5164161050630725,8.259670609107395,1.0,0.04418266788973165,1.938603429472393,0.9737124093197526,0.45867546619599425,0.48416474210398036,0.6602123570782137,"deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, meal=BB","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, hotel=City Hotel, meal=BB → is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO",0.09735830649027342,0.0625141924794577,0.05026871094439912,0.5163268832066344,8.259354599778291,1.0,0.044182435032992136,1.9382632091190926,0.9737254225677038,0.4586402701043585,0.4840741983363121,0.6602218298718494,"deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest → total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient",0.09735830649027342,0.06252260283765486,0.05026871094439912,0.5163268832066344,8.258243575484537,1.0,0.044181616214761084,1.9382458206021267,0.9737073768414454,0.45860507941379575,0.4840695698292054,0.6601677461499946,"deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","deposit_type=Non Refund, meal=BB, hotel=City Hotel, is_repeated_guest=NewGuest → is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient"
"hotel=City Hotel, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.05724930824803828,0.11385942927309274,0.05370854744703577,0.9381519024533569,8.239562664618598,1.0,0.04719017388363477,14.327693265886134,0.931990125217655,0.4574826276953936,0.9302050943272931,0.7049305826345673,"hotel=City Hotel, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","hotel=City Hotel, market_segment=Groups, customer_type=Transient, total_of_special_requests=0_req → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"market_segment=Groups, customer_type=Transient, hotel=City Hotel","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, distribution_channel=TA/TO",0.05729136003902406,0.11385942927309274,0.05370854744703577,0.9374633000587199,8.233514835299296,1.0,0.04718538589071322,14.169928562891299,0.9319371334091294,0.45731881982240047,0.9294280140113879,0.7045862814372489,"market_segment=Groups, customer_type=Transient, hotel=City Hotel","deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, distribution_channel=TA/TO","market_segment=Groups, customer_type=Transient, hotel=City Hotel → deposit_type=Non Refund, is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, distribution_channel=TA/TO"
"market_segment=Groups, customer_type=Transient, hotel=City Hotel","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.05729136003902406,0.11385942927309274,0.05370854744703577,0.9374633000587199,8.233514835299296,1.0,0.04718538589071322,14.169928562891299,0.9319371334091294,0.45731881982240047,0.9294280140113879,0.7045862814372489,"market_segment=Groups, customer_type=Transient, hotel=City Hotel","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","market_segment=Groups, customer_type=Transient, hotel=City Hotel → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"is_repeated_guest=NewGuest, deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient",0.10389315480946333,0.06252260283765486,0.05337213311914955,0.5137213632316037,8.216570326822827,1.0,0.04687646266344648,1.9278605438898702,0.9801227652400548,0.4721374897701064,0.48129028151471653,0.6836833880995252,"is_repeated_guest=NewGuest, deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","is_repeated_guest=NewGuest, deposit_type=Non Refund, meal=BB, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient"
"total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.05373377852162724,0.11385942927309274,0.05026871094439912,0.935514164971044,8.216396050319258,1.0,0.04415061358923988,13.741631326151001,0.9281660040845806,0.42845878136200716,0.9272284362558213,0.6885060852924358,"total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, hotel=City Hotel, meal=BB → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"deposit_type=Non Refund, meal=BB, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO",0.10390997552585765,0.0625141924794577,0.05337213311914955,0.5136382031566168,8.216345485473548,1.0,0.04687628490859034,1.9275482030148612,0.980137446673912,0.472102365719387,0.4812062295324657,0.6836992307320822,"deposit_type=Non Refund, meal=BB, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, meal=BB, is_repeated_guest=NewGuest → total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient",0.09786292798210276,0.06252260283765486,0.05026871094439912,0.5136644895152973,8.215660676332844,1.0,0.044150065965644095,1.9276350933700384,0.9735563152278891,0.45650347513938744,0.4812296147546661,0.658836549304326,"deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req","is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient","deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req → is_canceled=Canceled, distribution_channel=TA/TO, market_segment=Groups, customer_type=Transient"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req","is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO",0.09786292798210276,0.06252260283765486,0.05026871094439912,0.5136644895152973,8.215660676332844,1.0,0.044150065965644095,1.9276350933700384,0.9735563152278891,0.45650347513938744,0.4812296147546661,0.658836549304326,"deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req","is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, meal=BB, hotel=City Hotel, total_of_special_requests=0_req → is_repeated_guest=NewGuest, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO",0.09787974869849707,0.0625141924794577,0.05026871094439912,0.5135762158446469,8.215353913647833,1.0,0.04414983749442033,1.9273025663176244,0.9735694297943758,0.45646861157782187,0.4811401087320518,0.6588464961908556,"deposit_type=Non Refund, meal=BB, hotel=City Hotel","total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, meal=BB, hotel=City Hotel → total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO"
"deposit_type=Non Refund, meal=BB, hotel=City Hotel","is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO",0.09787974869849707,0.0625141924794577,0.05026871094439912,0.5135762158446469,8.215353913647833,1.0,0.04414983749442033,1.9273025663176244,0.9735694297943758,0.45646861157782187,0.4811401087320518,0.6588464961908556,"deposit_type=Non Refund, meal=BB, hotel=City Hotel","is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO","deposit_type=Non Refund, meal=BB, hotel=City Hotel → is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, customer_type=Transient, is_canceled=Canceled, distribution_channel=TA/TO"
